TIPO,DISTRI,SKU,DESCRIPCIÓN,DESCRIPCIÓN BB,ene.-15,feb.-15,mar.-15,abr.-15,may.-15,jun.-15,jul.-15,ago.-15,sept.-15,oct.-15,nov.-15,dic.-15,ene.-16,feb.-16,mar.-16,abr.-16,may.-16,jun.-16,jul.-16,ago.-16,sept.-16,oct.-16,nov.-16,dic.-16,ene.-17,feb.-17,mar.-17,abr.-17,may.-17,jun.-17,jul.-17,ago.-17,sept.-17,oct.-17,nov.-17,dic.-17,ene.-18,feb.-18,mar.-18,abr.-18,may.-18,jun.-18,jul.-18,ago.-18,sept.-18,oct.-18,nov.-18,dic.-18,ene.-19,feb.-19,mar.-19,abr.-19,may.-19,jun.-19,jul.-19,ago.-19,sept.-19,oct.-19,nov.-19,dic.-19,0
VENTAS,DISTRIBUIDOR7,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.527 ,  2.355 ,  2.007 ,  1.508 ,  1.163 ,  639 ,  468 ,  288 ,  261 ,  279 ,  513 ,  144 ,  135 ,  180 ,
VENTAS,DISTRIBUIDOR8,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.224 ,  2.340 ,  3.375 ,  1.827 ,  1.116 ,  1.643 ,  1.161 ,  783 ,  725 ,  675 ,  585 ,  896 ,  794 ,  1.260 ,
VENTAS,DISTRIBUIDOR9,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  135 ,  873 ,  2.006 ,  1.629 ,  1.629 ,  1.179 ,  612 ,  504 ,  341 ,  432 ,  315 ,  36 ,  342 ,  837 ,
VENTAS,DISTRIBUIDOR10,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.433 ,  3.080 ,  3.045 ,  3.143 ,  2.063 ,  2.274 ,  1.341 ,  971 ,  1.190 ,  909 ,  2.739 ,  996 ,  1.076 ,  1.071 ,
VENTAS,DISTRIBUIDOR11,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.187 ,  3.428 ,  3.752 ,  2.789 ,  2.396 ,  1.331 ,  1.098 ,  488 ,  717 ,  809 ,  834 ,  1.205 ,  719 ,  963 ,
VENTAS,DISTRIBUIDOR12,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  23.610 ,  26.942 ,  40.794 ,  22.565 ,  31.314 ,  23.367 ,  16.356 ,  12.398 ,  12.456 ,  11.085 ,  11.391 ,  10.992 ,  12.309 ,  14.222 ,
VENTAS,DISTRIBUIDOR13,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  513 ,  549 ,  441 ,  432 ,  270 ,  288 ,  144 ,  63 ,  153 ,  180 ,  621 ,- 17 ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR14,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  14.453 ,  21.398 ,  32.960 ,  21.791 ,  14.385 ,  12.222 ,  6.141 ,  4.698 ,  4.469 ,  3.903 ,  5.264 ,  3.371 ,  5.888 ,  7.233 ,
VENTAS,DISTRIBUIDOR15,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.026 ,  1.206 ,  1.728 ,  1.341 ,  1.053 ,  846 ,  459 ,  414 ,  270 ,  414 ,  486 ,  765 ,  693 ,  369 ,
VENTAS,DISTRIBUIDOR16,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.146 ,  843 ,  1.826 ,  1.061 ,  1.320 ,  1.355 ,  621 ,  371 ,  447 ,  459 ,  600 ,  473 ,  405 ,  570 ,
VENTAS,DISTRIBUIDOR17,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.281 ,  1.844 ,  1.116 ,  761 ,  1.209 ,  845 ,  519 ,  347 ,  338 ,  234 ,  312 ,  441 ,  306 ,  477 ,
VENTAS,DISTRIBUIDOR18,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  7.443 ,  17.826 ,  28.527 ,  20.277 ,  9.750 ,  7.785 ,  3.743 ,  2.852 ,  3.294 ,  2.822 ,  3.380 ,  3.077 ,  3.713 ,  6.035 ,
VENTAS,DISTRIBUIDOR19,1421,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  269 ,  764 ,  780 ,  414 ,  348 ,  330 ,  159 ,  126 ,  102 ,  86 ,  83 ,- 51 ,  71 ,  236 ,
VENTAS,DISTRIBUIDOR1,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.807 ,  896 ,  2.190 ,  2.631 ,  1.634 ,  1.385 ,  686 ,  479 ,  1.187 ,  1.014 ,  722 ,  725 ,  773 ,  992 ,
VENTAS,DISTRIBUIDOR2,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.201 ,  5.465 ,  1.800 ,  4.740 ,  1.277 ,  1.152 ,  567 ,  423 ,  500 ,  87 ,  95 ,  669 ,  519 ,  1.760 ,
VENTAS,DISTRIBUIDOR3,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  6.495 ,  2.399 ,  5.139 ,  5.895 ,  3.734 ,  3.263 ,  2.057 ,  1.437 ,  1.965 ,  1.190 ,  1.533 ,  1.856 ,  1.680 ,  2.399 ,
VENTAS,DISTRIBUIDOR4,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  16.236 ,  27.614 ,  12.879 ,  17.568 ,  8.841 ,  8.046 ,  6.971 ,  4.547 ,  4.518 ,  5.940 ,  5.571 ,  4.631 ,  5.094 ,  5.697 ,
VENTAS,DISTRIBUIDOR5,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  3.033 ,  1.737 ,  2.898 ,  3.501 ,  2.349 ,  1.679 ,  1.059 ,  692 ,  875 ,  858 ,  944 ,  1.011 ,  903 ,  1.557 ,
VENTAS,DISTRIBUIDOR6,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.602 ,  900 ,  2.177 ,  1.730 ,  2.603 ,  1.994 ,  972 ,  803 ,  527 ,  969 ,  852 ,  905 ,  704 ,  611 ,
VENTAS,DISTRIBUIDOR7,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.910 ,  596 ,  1.062 ,  2.183 ,  1.314 ,  711 ,  396 ,  297 ,  27 ,  108 ,  279 ,  315 ,  153 ,  18 ,
VENTAS,DISTRIBUIDOR8,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.809 ,  702 ,  1.503 ,  3.015 ,  1.341 ,  1.560 ,  828 ,  569 ,  612 ,  567 ,  522 ,  576 ,  839 ,  1.116 ,
VENTAS,DISTRIBUIDOR9,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.098 ,  180 ,  621 ,  657 ,  1.089 ,  771 ,  342 ,  414 ,  261 ,  2.186 ,  381 ,  501 ,  504 ,  900 ,
VENTAS,DISTRIBUIDOR10,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2.520 ,  2.081 ,  2.063 ,  2.973 ,  1.991 ,  1.746 ,  1.079 ,  816 ,  1.020 ,  564 ,  1.403 ,  1.001 ,  1.148 ,  1.181 ,
VENTAS,DISTRIBUIDOR11,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.692 ,  2.038 ,  1.523 ,  1.998 ,  1.527 ,  782 ,  690 ,  315 ,  642 ,  1.250 ,- 281 ,  959 ,  584 ,  747 ,
VENTAS,DISTRIBUIDOR12,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  26.145 ,  30.255 ,  21.239 ,  36.212 ,  22.326 ,  18.215 ,  11.939 ,  9.663 ,  9.273 ,  5.265 ,  8.811 ,  8.501 ,  8.669 ,  12.980 ,
VENTAS,DISTRIBUIDOR13,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  774 ,  522 ,  342 ,  540 ,  297 ,  81 ,  117 ,  180 ,  72 ,  144 ,  621 ,- 2 ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR14,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  14.681 ,  26.994 ,  17.085 ,  16.707 ,  7.997 ,  7.565 ,  3.932 ,  2.964 ,  1.937 ,  3.192 ,  3.563 ,  3.195 ,  4.623 ,  6.582 ,
VENTAS,DISTRIBUIDOR15,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.242 ,  1.242 ,  810 ,  1.107 ,  828 ,  657 ,  441 ,  315 ,  342 ,  1.683 ,  -   ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR16,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.725 ,  852 ,  654 ,  1.337 ,  1.167 ,  1.274 ,  591 ,  528 ,  1.310 ,  2.078 ,  1.013 ,  405 ,  260 ,  206 ,
VENTAS,DISTRIBUIDOR17,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1.340 ,  1.257 ,  441 ,  1.236 ,  651 ,  666 ,  530 ,  261 ,  446 ,  477 ,  353 ,  -   ,  -   ,  -   ,
VENTAS,DISTRIBUIDOR18,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  7.047 ,  15.237 ,  12.299 ,  10.502 ,  6.056 ,  3.732 ,  1.938 ,  1.305 ,  2.600 ,  2.348 ,  1.683 ,  2.171 ,  2.121 ,  4.077 ,
VENTAS,DISTRIBUIDOR19,1422,LIMOINNO01_1.5SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  336 ,  813 ,  431 ,  471 ,  401 ,  279 ,  219 ,  87 ,  107 ,  207 ,  -   ,- 14 ,  57 ,  255 ,
VENTAS,DISTRIBUIDOR1,1031,AGUA0.3SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  77 ,  1.347 ,  1.311 ,  1.247 ,  1.480 ,  1.238 ,  1.120 ,
VENTAS,DISTRIBUIDOR2,1031,AGUA0.3SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  476 ,  855 ,  648 ,  623 ,  866 ,  873 ,
VENTAS,DISTRIBUIDOR3,1031,AGUA0.3SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  95 ,  4.696 ,  3.761 ,  3.356 ,  3.782 ,  4.085 ,  3.242 ,
VENTAS,DISTRIBUIDOR4,1031,AGUA0.3SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  187 ,  7.941 ,  9.788 ,  8.582 ,  9.800 ,  13.478 ,  10.300 ,
VENTAS,DISTRIBUIDOR5,1031,AGUA0.3SG,PLAN Vta Trade,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  682 ,  1.105 ,  1.836 ,  2.259 ,  2.685 ,  2.515 ,
